bin_idx_of_angle_to_dancer_deg,midpt_mean_rad,midpt_std_rad,midpt_mean_deg,midpt_std_deg,s_s_mean_rad,s_s_std_rad,s_s_mean_deg,s_s_std_deg,l_antenna_mean_rad,l_antenna_std_rad,l_antenna_mean_deg,l_antenna_std_deg,r_antenna_mean_rad,r_antenna_std_rad,r_antenna_mean_deg,r_antenna_std_deg,l_antenna_min_rad,l_antenna_max_rad,l_antenna_min_deg,l_antenna_max_deg,r_antenna_min_rad,r_antenna_max_rad,r_antenna_min_deg,r_antenna_max_deg,l_antenna_median_rad,r_antenna_median_rad,l_antenna_median_deg,r_antenna_median_deg,bin_angle_to_dancer_deg,bin_angle_to_dancer_rad,remapped_bin_angle_to_dancer_deg,remapped_bin_angle_to_dancer_rad
20,-0.06196502481231736,0.16442827072313612,-3.550334399169211,9.421045945070217,1.4961086287922063,0.3316103819048307,85.72071012289818,18.999875325868206,0.744630939608427,0.2473511296004268,42.66421013442375,14.172175783897904,-0.8675950638069381,0.23547005168737778,-49.70953548252091,13.491440163414095,0.06985123657597384,1.2147610538871894,4.0021810495731485,69.60068150459992,-0.06479907093637463,-1.3419236534270031,-3.7127132810231016,-76.88656177014347,0.7649940510860225,-0.8821400548490467,43.830930479844376,-50.542902082289324,-116.98566146630033,-2.041784970210398,243.01433853369969,4.241400336969188
21,-0.046498129427567036,0.14367651714018223,-2.6641465714526458,8.232058047271474,1.554087757298527,0.3785874341396201,89.042669486157,21.691462152887247,0.8022441220085419,0.2627546388708485,45.96520233026773,15.054731854783705,-0.8945647057280386,0.21706093269652657,-51.25478213957907,12.436675340684188,0.06107729686277539,1.3962709706637204,3.4994713343046535,80.00043367566596,-0.2858752716563077,-1.3736470117073414,-16.379446533062318,-78.70417631158824,0.8451014041148764,-0.8930659922623686,48.420743716362246,-51.168912183296754,-113.98588153986543,-1.989428933658876,246.01411846013457,4.2937563735207105
22,-0.05777768934501992,0.17603487693266118,-3.3104177494876272,10.086055495346336,1.4757177481859767,0.39926463028683523,84.55239872360606,22.876178224286843,0.7429331561658752,0.2951345482624922,42.566934308638345,16.909964003940907,-0.8572523819685256,0.22987375709798008,-49.11694346433327,13.170796102529708,-0.14311954788269254,1.3449294030639278,-8.20014605949878,77.05877853861223,0.08378774868861887,-1.3217170437119592,4.800684374760659,-75.72880831520341,0.7844439652137666,-0.8793614836029564,44.94532847125599,-50.383701676811945,-110.98610161343052,-1.9370728971073534,249.01389838656948,4.346112410072233
23,-0.08154183221549438,0.16853437709169045,-4.672002839711719,9.656308510220168,1.51485027878842,0.3506476470325995,86.7945275687926,20.090630271160936,0.7344293538796829,0.28945250511167975,42.07970232782582,16.584406912388136,-0.8969168117606081,0.21141192232018857,-51.38954788821256,12.113010887694411,-0.07736542623386354,1.3415561654693102,-4.43271240343108,76.86550626114578,-0.3766507090802956,-1.3846011863079448,-21.58049598091073,-79.33180428425223,0.7426513580130993,-0.924920504082748,42.5507884638097,-52.99404126905409,-107.98632168699561,-1.8847168605558309,252.0136783130044,4.398468446623755
24,-0.06349391489332845,0.15795186071652947,-3.6379333481505607,9.049974985295362,1.5150138096440298,0.34381503798224894,86.8038971966392,19.69915060951296,0.7638022847435288,0.2769240986706839,43.76264729825375,15.86658209929456,-0.8892128319716903,0.19816696059046066,-50.94814236085349,11.354130480768708,-0.18677867482280508,1.2306453434529552,-10.70162977039314,70.51078425728198,-0.2992294805856363,-1.2979577785474512,-17.144586343448765,-74.3675026969449,0.7866286074943631,-0.8862200778962939,45.070499253680005,-50.776670183212694,-104.98654176056071,-1.8323608240043088,255.01345823943927,4.4508244831752775
25,-0.06376456832325328,0.15213488412854528,-3.653440647395993,8.716686777277458,1.5986125654150838,0.2929674625762542,91.59375307486553,16.785799140276257,0.7952644139456915,0.24260064533822212,45.56529451603297,13.899993085030257,-0.9221878138984483,0.18080870107381464,-52.83746965477689,10.359575470772095,0.21841004992713237,1.5062916734226464,12.513974064066279,86.30415560281575,-0.5101508546217295,-1.3577069882388435,-29.229490884817128,-77.79088024150383,0.8173389707575565,-0.9002852801079428,46.83007345597459,-51.58254690793825,-101.9867618341258,-1.7800047874527862,258.0132381658742,4.503180519726801
26,-0.07775974259568752,0.14530116604899476,-4.455305066756548,8.325143572936966,1.5776645511171035,0.32660221185262406,90.39352026641156,18.71292831879295,0.7662762617857264,0.2532415045750858,43.90439574138393,14.509669409695345,-0.9212590672741259,0.2040941606855174,-52.78425639296619,11.693734030544999,-0.011172719438742002,1.4588873097149733,-0.6401496695236907,83.58808563186295,-0.365331322326819,-1.381968558664285,-20.931942893260228,-79.18096583124104,0.7846220242382737,-0.91265192017872,44.95553050186446,-52.29110319075115,-98.98698190769089,-1.7276487509012637,261.0130180923091,4.555536556278322
27,-0.08721499209806716,0.23191809057063997,-4.997050957486073,13.287927782430444,1.539829214705378,0.31028077560128886,88.22571517356204,17.777778905999618,0.7651700811634461,0.24088581029530226,43.84101626034811,13.801740274509815,-0.9413045101994273,0.21755136985569115,-53.93277567105633,12.464775320020705,0.20026508002805368,1.495432885298017,11.474343869457151,85.68199287264771,-0.5143427354264452,-1.7880568228959426,-29.469667963149238,-102.44810948150841,0.7742607800185564,-0.9332865239621325,44.36187493757034,-53.47337889946537,-95.98720198125599,-1.6752927143497416,264.012798018744,4.607892592829844
28,-0.10224292328919837,0.13751590765550767,-5.858087989550899,7.879081124571357,1.5491585601924793,0.25469158100561284,88.76024729559236,14.592752669135939,0.7336292619042735,0.2321606804257377,42.033860434412574,13.301827157280234,-0.9409025439506031,0.23092505029894023,-53.90974470149201,13.231030765975524,-0.8537865962713888,1.3979357200077547,-48.91836857119053,80.0958167870263,0.9423787436424791,-1.3301500958019683,53.99432471355501,-76.2119866083749,0.7312937539700555,-0.9340160223622286,41.90004568676257,-53.515176078952415,-92.98742205482108,-1.622936677798219,267.0125779451789,4.660248629381368
29,-0.11595448252481155,0.16035879590553329,-6.64370246429516,9.187882213186803,1.5691174518975313,0.2807528145917514,89.90380755405052,16.08595136252627,0.7385499571019976,0.23495982611850155,42.31579550151246,13.462206391717826,-0.9702091386614673,0.20354607856179133,-55.588888890324945,11.662331238028928,0.015482633725011092,1.2711115512834148,0.887089568190048,72.82932717886656,-0.3062307362742142,-1.394824514141617,-17.545728745696238,-79.91755782170026,0.7433422080075848,-0.9874281279203623,42.59037125277035,-56.57546430234073,-89.98764212838617,-1.5705806412466965,270.01235787161386,4.71260466593289
