bin_idx_of_angle_to_dancer_deg,midpt_mean_rad,midpt_std_rad,midpt_mean_deg,midpt_std_deg,s_s_mean_rad,s_s_std_rad,s_s_mean_deg,s_s_std_deg,l_antenna_mean_rad,l_antenna_std_rad,l_antenna_mean_deg,l_antenna_std_deg,r_antenna_mean_rad,r_antenna_std_rad,r_antenna_mean_deg,r_antenna_std_deg,l_antenna_min_rad,l_antenna_max_rad,l_antenna_min_deg,l_antenna_max_deg,r_antenna_min_rad,r_antenna_max_rad,r_antenna_min_deg,r_antenna_max_deg,l_antenna_median_rad,r_antenna_median_rad,l_antenna_median_deg,r_antenna_median_deg,bin_angle_to_dancer_deg,bin_angle_to_dancer_rad,remapped_bin_angle_to_dancer_deg,remapped_bin_angle_to_dancer_rad
37,0.1032808231210729,0.13178529270587522,5.917555269474647,7.550741073942842,1.3587433753882685,0.34444867662772954,77.85026085110748,19.735455429635383,0.7830089913518328,0.20569774736328103,44.86311052525559,11.78561277926426,-0.576343826468563,0.22672384240293392,-33.02206880506896,12.990319284677327,0.25204535473469974,1.3715644224643408,14.441135072175976,78.58485273750497,0.05645987283871039,-1.0858140838720243,3.2349124255034156,-62.21256434173098,0.8035332595031102,-0.6038981884563743,46.039064467918564,-34.60081745414626,104.99805308988277,1.83256173460226,104.99805308988277,1.83256173460226
38,0.08991213653715935,0.1375775097123948,5.151585950583235,7.882610662440314,1.3188744739688687,0.35136128246336884,75.56594106595273,20.131518569455018,0.7500671428524117,0.22946593209337376,42.9756816368794,13.147429450985864,-0.5703576501409424,0.2159509259528609,-32.67908616607518,12.373076639041084,0.21377243523477799,1.2839940119204016,12.24825831518651,73.56743780310933,-0.10588713657785981,-1.1282033333119055,-6.06688603063669,-64.64128943136346,0.7462744445761563,-0.5758715731240678,42.75837603268343,-32.99501068156845,112.49750290597001,1.9634518259810656,112.49750290597001,1.9634518259810656
39,0.10846392195341226,0.12783648885524085,6.214524957366878,7.324491279176486,1.3461545751982866,0.3245499320518672,77.12897573108803,18.595341347829635,0.7817046621580315,0.2222886598125498,44.788377967355075,12.736202040878418,-0.5651337223347417,0.18888580217674544,-32.37977715029885,10.822359274670491,0.27986369642526293,1.2796206891764084,16.03500864409807,73.31686486742994,0.008968369410816213,-0.981191368722462,0.5138497163539978,-56.21812432246164,0.7904102441239675,-0.5683641044948728,45.287171072208416,-32.564864414288714,119.9969527220573,2.094341917359872,119.9969527220573,2.094341917359872
40,0.09315377113416501,0.13811381620565072,5.337317931715251,7.9133387610293395,1.3923357448671148,0.3212785618540528,79.77496184608945,18.40790564226999,0.7889320624517637,0.2064339752066294,45.20247750103755,11.82779552744814,-0.602666277724353,0.2167885683777333,-34.53023416846457,12.421070014727379,0.3134756097593995,1.3880043242472673,17.96082941950359,79.52678972527625,0.07265668816266589,-1.151894949248704,4.162921585118883,-65.9987190343869,0.7921113841764948,-0.6168486464785553,45.38463921757889,-35.34282404157857,127.49640253814454,2.2252320087386774,127.49640253814454,2.2252320087386774
41,0.09412999271520883,0.14361862793706723,5.393251308178651,8.228741240253608,1.4562519268181848,0.31410767579029825,83.43708931447601,17.997044135447673,0.8220894335479829,0.21020361091312906,47.10225492459997,12.043779743732388,-0.6334860806971916,0.21509728087263402,-36.29607880423296,12.324166378741978,0.3224144389728548,1.2433707000964622,18.472986607222825,71.23989348575371,-0.13935829359343865,-1.1961053515321605,-7.984642063049054,-68.53178849580449,0.8448641761413446,-0.6411440400361363,48.407151554696426,-36.734847554037295,134.99585235423183,2.3561221001174837,134.99585235423183,2.3561221001174837
42,0.056233851333466145,0.14805279112369663,3.2219623471737266,8.482800076519753,1.2455914474335774,0.2699817027993243,71.36713293553532,15.468812116156606,0.6799589043207619,0.20444273342119115,38.958775459919416,11.713705777152434,-0.5677458906290029,0.19599094433049785,-32.529443368937905,11.229453932920997,-0.33456327504261646,1.2252910018888885,-19.16906364001647,70.2040030835895,0.08019939832934476,-1.2759568539240427,4.59508704376,-73.10694257063814,0.6803774991332507,-0.555007022561835,38.982759176001096,-31.799559992915203,142.49530217031912,2.4870121914962904,142.49530217031912,2.4870121914962904
43,0.0685084964471212,0.18980720710626933,3.92524770720704,10.87515188835476,1.2294545050458296,0.2802025419962415,70.44255424247162,16.054423065221844,0.6850258735711412,0.24106816835842867,39.24909141288871,13.812188621887138,-0.5474771285464368,0.23103255790043858,-31.368128845652073,13.237190497806955,-0.4004578868409236,1.2247301079596948,-22.94454678871243,70.17186622869218,-0.010603034291832888,-1.304936774731732,-0.6075091149545081,-74.76736972354209,0.7004280569037611,-0.5298189561849656,40.131571513134574,-30.35639009542521,149.99475198640636,2.6179022828750957,149.99475198640636,2.6179022828750957
44,0.060745169334846416,0.15035688804817807,3.48044182869421,8.614815105881613,1.2343320386554337,0.2758863973194295,70.72201633273514,15.807126191472658,0.6777691273323274,0.20167796063501922,38.83331048040725,11.555295965192158,-0.555703842012726,0.20649892831429018,-31.839484806533886,11.831517066383363,0.15924809145942784,1.1826595756843838,9.124243536138545,67.76140228744795,-0.07998384979963599,-1.2977046973285749,-4.5827370227274375,-74.35300221122925,0.6995997189853436,-0.5296177395819534,40.0841112463986,-30.344861233304652,157.49420180249365,2.7487923742539024,157.49420180249365,2.7487923742539024
45,0.048759671401587656,0.1344729943754377,2.793723381755712,7.704735036199037,1.2584921677539667,0.2453947093915842,72.10628976257229,14.06008116297712,0.6784958591362957,0.18426489257893106,38.87494914561256,10.557600657204233,-0.5806729778993107,0.1798277601758634,-33.27011091092383,10.303371697367716,0.1206991303114311,1.1349896235181685,6.915550757744548,65.0301152187333,-0.22490052086412252,-1.0822083828258675,-12.885850655808134,-62.005972889600294,0.6995997189853432,-0.5744073116099697,40.08411124639858,-32.9111146767072,164.99365161858088,2.879682465632708,164.99365161858088,2.879682465632708
46,0.03675073946078866,0.14676530055424905,2.105662265088081,8.409032300727512,1.2805367293601924,0.2979111880415612,73.36935010382516,17.0690537445097,0.6777231390698368,0.19873385453003048,38.8306755470594,11.386611110937602,-0.6032564178235149,0.21879737401194987,-34.56404670546797,12.536166099430089,-0.3787617218945344,1.1742338777756298,-21.701448105664646,67.27864535782415,-0.19195578333580698,-1.5530427927670512,-10.998256238269398,-88.98279742876257,0.6640897515483842,-0.5731947866030433,38.04953998161384,-32.84164211125624,172.49310143466818,3.010572557011514,172.49310143466823,3.0105725570115154
47,0.00837955998831541,0.12223824227230644,0.48011342150716646,7.003735377300809,1.2425622600503337,0.2772115192969319,71.19357328312118,15.883050088123575,0.6301664526438384,0.1840226297150871,36.105878127222596,10.543720017573222,-0.6128125410559284,0.1856761702399293,-35.111572235192185,10.638460910900527,0.16667935125457214,1.095101107939905,9.550023358865568,62.74467162505696,-0.25070810370090196,-1.228415962227296,-14.364516231789857,-70.38305012212602,0.6375853991664273,-0.5788950129906371,36.5309524514002,-33.16824102553447,179.99255125075538,3.141462648390319,179.99255125075535,3.1414626483903185
